,user,text,gender
70,BarackObama,We are grateful for what he did for this country. He carried the baton longer and surer than almost anybody. It fal… https://t.co/a2LHsvMF3T,0
71,BarackObama,"What a joy it was to watch him pray and preach. I took heart in him saying, “We ain’t going back. We’ve come too fa… https://t.co/wZCEg2dhmz",0
72,BarackObama,"Rev. Joseph Lowery was a giant who let so many of us stand on his shoulders. With boundless generosity, patience, a… https://t.co/LzAKoBofog",0
73,BarackObama,"During this crisis, our grocery store clerks, delivery drivers, transit and utility workers—along with so many othe… https://t.co/FgNwvpshoo",0
74,BarackObama,And this article provides a great example of the kind of community spirit that we need to get through this—a spirit… https://t.co/177VvHKpiW,0
75,BarackObama,Here’s a useful overview of the likely scenarios that the world will be facing in the coming months while managing… https://t.co/c2F0mhA9r5,0
76,BarackObama,These are the burdens our medical heroes already face in NYC. It's only going to get harder across the country. Ano… https://t.co/trAELIbkTY,0
77,BarackObama,Our medical professionals are heroes putting their lives on the line to keep our country going. Here's a look at ho… https://t.co/Cl7FGTSg32,0
78,BarackObama,Here’s a useful summary of the current best thinking among public health experts on how we need to approach the fig… https://t.co/TIjyEkJOGd,0
79,BarackObama,"Ten years ago today, I signed the Affordable Care Act into law. It protected preexisting conditions, cut the uninsu… https://t.co/VuhN5ugvtn",0
80,BarackObama,Sometimes it takes the wisdom and resilience of those who have been marginalized for all of us to remember the impo… https://t.co/u5B0tcSfLU,0
81,BarackObama,"And @cripchick, a disabled activist, understands what it’s like for people with particular vulnerabilities to come… https://t.co/Sk5TBOTnkH",0
82,BarackObama,.@sullydish witnessed the impact of HIV-AIDS on the LGBT community in the early stages of that devastating disease: https://t.co/j0ipIrzoDC,0
83,BarackObama,"Here are a few stories that have less to do with the very real medical or economic aspects of this crisis, and more… https://t.co/Oh038qeLhJ",0
84,BarackObama,The best part of my job was meeting people like this—ready to make a selfless act in a time of need. Many Americans… https://t.co/d6c56VtEjk,0
85,BarackObama,.@rgay and @SheaSerrano are using their feeds to directly support people in need—and helping shift our ideas about… https://t.co/f5wO07YeTN,0
86,BarackObama,"In my old neighborhood, the @BSAllianceChi established a crisis pantry to provide food and essential items for part… https://t.co/3S0XsrpkBb",0
87,BarackObama,.@ObamaFoundation Fellow @alexsmith1982 is helping seniors fight loneliness in the UK through a mix of new and old… https://t.co/XN42EoXeQv,0
88,BarackObama,Some great stories of big-hearted people coming up with new ways to come together—even while remaining apart—to hel… https://t.co/6zeZriuo6P,0
89,BarackObama,"In the meantime, remember to check up by phone on elderly or vulnerable friends and neighbors who may need our help.",0
90,BarackObama,As communities have begun to recognize the importance of social distancing measures to “flatten the curve” on COVID… https://t.co/wWe8N5YpwP,0
91,BarackObama,We owe a profound debt of gratitude to all our health professionals and everybody who’ll be on the front lines of t… https://t.co/pLJkvANSdr,0
92,BarackObama,"Not everybody can stay home, and we owe a big debt of gratitude to health professionals, transit and airport worker… https://t.co/SK1Rk7kkIu",0
93,BarackObama,Watch this. It shows why we should all do the right thing and stay home to the fullest extent possible. All of us c… https://t.co/GOODRTNI2e,0
94,BarackObama,"A shout out to Kevin, Giannis, Zion, Blake, Steph and all the players, owners and organizations who are setting a g… https://t.co/csibmqnjrH",0
95,BarackObama,If you’re wondering whether it’s an overreaction to cancel large gatherings and public events (and I love basketbal… https://t.co/pdcJudIFXu,0
96,BarackObama,"In the midst of campaign season, it’s important to look squarely at what’s at stake. This article speaks to one of… https://t.co/Ij2hK9CKB1",0
97,BarackObama,"55 years ago, when a group of civil rights organizers crossed the Edmund Pettus Bridge, they carried America with t… https://t.co/tdaHo1FJIR",0
98,BarackObama,"Protect yourself and your community from coronavirus with common sense precautions: wash your hands, stay home when… https://t.co/3J4CZwGJup",0
99,BarackObama,"Michelle and I are sending our prayers to those affected by the severe storms in Tennessee, especially to those who… https://t.co/48jXyUeupn",0
100,BarackObama,America needs you as states prepare for the next round of redistricting. It's up to all of us to make sure we have… https://t.co/HghrAbSMGn,0
101,BarackObama,"Shirley Chisholm said ""You don't make progress by standing on the sidelines, whimpering and complaining. You make p… https://t.co/AQqsZ3bmsw",0
102,BarackObama,"After a lifetime of reaching for the stars, today, Katherine Johnson landed among them. She spent decades as a hidd… https://t.co/Z2SzFvXmW7",0
103,BarackObama,Happy birthday to one of my heroes — someone who believed our right to vote was more important than his own life. T… https://t.co/hK0tnVcacQ,0
104,BarackObama,https://t.co/AQJsfBf0ri,0
105,BarackObama,"Here are a couple of articles that are worth reading — from housing to health, these stories use data to explore ch… https://t.co/KlSkp31mmi",0
106,BarackObama,"Eleven years ago today, near the bottom of the worst recession in generations, I signed the Recovery Act, paving th… https://t.co/6IyeQfvElc",0
107,BarackObama,"Happy Valentine’s Day to my forever dance partner, @MichelleObama. https://t.co/lHvTGUwEHr",0
108,BarackObama,"What a great example of citizenship, what each of us can do to make a difference for all of us: https://t.co/YxsvONUuVl",0
109,BarackObama,"Even if the methods are new, sowing the seeds of doubt, division, and discord to turn Americans against each other… https://t.co/He8uASDGEF",0
110,BarackObama,"Thirty years on, I remember the hope we all felt watching Mandela’s release from prison. The gift of a new way of s… https://t.co/ZtWqtwqYmE",0
111,BarackObama,"Congrats to Julia and Steven, the filmmakers behind American Factory, for telling such a complex, moving story abou… https://t.co/gvQzSMCVPE",0
112,BarackObama,"Sixty years ago today, the Greensboro Four stood up to injustice by sitting down at a lunch counter. Our journey is… https://t.co/fLcldO9VnD",0
113,BarackObama,Kobe was a legend on the court and just getting started in what would have been just as meaningful a second act. To… https://t.co/YlRRr9ng7Q,0
114,BarackObama,"Every so often, I re-read Dr. King’s Letter from a Birmingham Jail. While some of the injustices may have changed,… https://t.co/9TxGaZKcaC",0
115,BarackObama,"In every scene, you are my star, @MichelleObama! Happy birthday, baby! https://t.co/hgMBhHasBj",0
116,BarackObama,Glad to see American Factory’s Oscar nod for Best Documentary. It’s the kind of story we don’t see often enough and… https://t.co/FSdnLUbNBA,0
117,BarackObama,Our fellow Americans in Puerto Rico can use our support after this week’s earthquakes. They’ve shown their enduring… https://t.co/qxjRcyT8cR,0
118,BarackObama,"Here’s the thing: Even with problems of this magnitude, each of us can still find a way to make change. That’s why… https://t.co/K3YYej7d0s",0
119,BarackObama,The catastrophic fires in Australia are the latest example of the very real and very urgent consequences of climate… https://t.co/anmhvMTvGz,0
120,BarackObama,"With David Stern’s passing, I’m reflecting on everything he did to take the NBA global, creating entire new generat… https://t.co/lUABFGYPQL",0
121,BarackObama,"Here’s to a happy, healthy, and hopeful 2020. Happy New Year, everybody!",0
122,BarackObama,"From hip-hop to country to The Boss, here are my songs of the year. If you’re looking for something to keep you com… https://t.co/MGNAUPPgTj",0
123,BarackObama,"If there’s one thing I love about @RepJohnLewis, it’s his incomparable will to fight. I know he’s got a lot more of… https://t.co/5prseTALoX",0
124,BarackObama,"Next up are my favorite movies and TV shows of 2019. Of course, there’s also American Factory, a film from our own… https://t.co/qJ7QkWzkjE",0
125,BarackObama,"As we wind down 2019, I wanted to share with you my annual list of favorites that made the last year a little brigh… https://t.co/hHUU0DWR46",0
126,BarackObama,"From the Obama family to yours, Merry Christmas! https://t.co/dNfx52AjMN",0
127,BarackObama,"On behalf of my family, Chag Sameach and Happy Hanukkah! As Jews around the world celebrate, let the menorah’s ligh… https://t.co/JG1nJIY9Uq",0
128,BarackObama,"2019 was full of moments that show humanity at its best—compassionate, entrepreneurial, determined. And yes, hopefu… https://t.co/XU93yaGnKS",0
129,BarackObama,"You can get the zen garden next week, but tomorrow is the last day to sign up for health coverage at… https://t.co/7aDwT0Kr6N",0
130,BarackObama,"It was remarkable to be back in the Asia-Pacific region with my sister this week, joined by hundreds of talented an… https://t.co/XWCz7q32yf",0
131,BarackObama,My sister Maya and I are about to take the stage at @ObamaFoundation Leaders: Asia-Pacific. We'll be talking about… https://t.co/iNIbFzF8Tr,0
132,BarackObama,"I thought it was about time I share my holiday gift list — a few practical items, all $10 or less. The best one? He… https://t.co/9div5vrK95",0
133,BarackObama,In Vietnam I had the chance to sit down with some of our @ObamaFoundation leaders and alumni from across the Asia P… https://t.co/tV1ffldUIy,0
134,BarackObama,"Because of Paul Volcker, our financial system is stronger and safer for the American people. I’ll remember Paul for… https://t.co/FLH7iNb1o1",0
135,BarackObama,"Today, we give thanks for our blessings, give back to those around us, and enjoy some time — and turkey, and maybe… https://t.co/Y1wrA5SHHH",0
136,BarackObama,"Before arguing with friends or family around the Thanksgiving table, take a look at the science behind arguing bett… https://t.co/hYMSHMmxNq",0
137,BarackObama,"Politicians shouldn’t be picking their voters. Voters should be picking their representatives. But unless we act, t… https://t.co/Td81P2kRUb",0
138,BarackObama,"Take a look at this piece to understand the very real consequences of gerrymandering. In Asheville, NC, we see what… https://t.co/zt6gHRDNCS",0
139,BarackObama,Young leaders like these are powering the promise of the Asia Pacific region. Michelle and I couldn’t be more impre… https://t.co/RHQjTYreVr,0
140,BarackObama,Proud to see Oluwaseun @AyodejiOsowobi in this list. She’s an @ObamaFoundation Leader who’s organizing young people… https://t.co/y8oGn0exHw,0
141,BarackObama,"Stories like this are a reminder of our duty, as a country and as Americans, to support every veteran—not only in w… https://t.co/clVuvQQEyd",0
142,BarackObama,"This Veterans Day, here’s a moving portrait of the extraordinary resilience of my friend Cory Remsburg, an Army Ran… https://t.co/bwYxW8LZyd",0
143,BarackObama,"No one says it better than @MichelleObama — the Obama Presidential Center coming to the South Side isn't for us, it… https://t.co/kNLNbOVpHr",0
144,BarackObama,"Proud of all the Americans who showed up to vote yesterday, electing a set of hopeful, forward-thinking leaders pri… https://t.co/9EA708TmyI",0
145,BarackObama,Proud to endorse an outstanding group of Virginia Democrats in Tuesday’s election—candidates who’ll not only advanc… https://t.co/s7lkCMYXu7,0
146,BarackObama,"Today’s the first day of open enrollment on https://t.co/ob1Ynoesod, and high-quality coverage might be more afford… https://t.co/lWds9MEdZv",0
147,BarackObama,Congrats to the World Champion @Nationals and their fans! A great group that always showed up when it counted and w… https://t.co/bx1Cg6Jvcz,0
148,BarackObama,Glad to be back in Chicago for the @ObamaFoundation Summit. It’s where I first learned to organize—and where I met… https://t.co/umAF2H7vjZ,0
149,BarackObama,".@SamanthaJPower is a Pulitzer winner, an incredible writer, and a great friend. Her memoir, The Education of an Id… https://t.co/rsVrBUOSIJ",0
150,BarackObama,"Michelle and I are heartbroken over the passing of our friend, Elijah Cummings. May his example inspire more Americ… https://t.co/Km5EWFuGaw",0
151,BarackObama,"I was proud to work with Justin Trudeau as President. He's a hard-working, effective leader who takes on big issues… https://t.co/nZdSmWcpgP",0
152,BarackObama,"In December, Michelle and I will head to Malaysia for the first @ObamaFoundation Leaders: Asia-Pacific gathering. T… https://t.co/sDWtdRPHCQ",0
153,BarackObama,"Yesterday, marathoner Eliud Kipchoge became the first ever to break two hours. Today in Chicago, Brigid Kosgei set… https://t.co/xbTHZbEo1K",0
154,BarackObama,"Congrats to the @WashMystics on a gutsy, first-ever championship! A great team performance when it counted. If folk… https://t.co/6M93KCXeVW",0
155,BarackObama,Here’s an interesting read—a reminder that behind every opinion lies a human being with real experiences and a stor… https://t.co/r7MX8F6tsX,0
156,BarackObama,"As President, I leaned on @AmbassadorRice’s experience, expertise, and willingness to tell me what I needed to hear… https://t.co/oWx2obfDF5",0
157,BarackObama,"Like the Beatles said: It’s getting better all the time. Thanks, babe, for 27 amazing years! https://t.co/mImRqIYn1R",0
158,BarackObama,"On National Voter Registration Day, it’s up to us as citizens to make sure everyone we know can make their voices h… https://t.co/rYRdykNARc",0
159,BarackObama,One challenge will define the future for today’s young generation more dramatically than any other: Climate change.… https://t.co/MYeQbArWwu,0
160,BarackObama,"Just 16, @GretaThunberg is already one of our planet’s greatest advocates. Recognizing that her generation will bea… https://t.co/mrXtVgE3aN",0
161,BarackObama,That’s what Americans do when others are in need – we help. We give. We inspire. Want to make a difference? There a… https://t.co/2mdo9GlaLl,0
162,BarackObama,"Jermaine Bell is just six years old, but when he saw people in need, he took the money he’d been saving for a trip… https://t.co/W4LaUUEYe6",0
163,BarackObama,Bahamian families and communities face a long recovery from Hurricane Dorian. And Americans are reaching out to hel… https://t.co/9AbyqU5gcf,0
164,BarackObama,"As we remember those we lost on 9/11, we also remember the spirit of unity and togetherness that defined the weeks… https://t.co/vVlN1ckjQg",0
165,BarackObama,"Marca had a remarkable way of bringing out the best within us. For me, she was a trusted voice and a persistent, bu… https://t.co/NKXEI9izsi",0
166,BarackObama,"Yesterday’s ruling is a big win for North Carolina—and for all of us. Voters should choose their representatives, n… https://t.co/nQ1T3U3eBU",0
167,BarackObama,"Saw this story of a young person doing great work and wanted to share it—keep it up, David! That’s some creative or… https://t.co/LI2hQ3Tovf",0
168,BarackObama,Training is at the heart of organizing. It’s why I’ve always made it a priority – from my 2008 campaign until now.… https://t.co/KMSmanB2OK,0
169,BarackObama,"With summer winding down, here’s a sampling of what Michelle and I have been listening to — some new, some old, som… https://t.co/f41MILYSBr",0
170,BarackObama,A good story gives you the chance to better understand someone else’s life. It can help you find common ground. And… https://t.co/cDU3IJN1nq,0
171,BarackObama,"Toni Morrison was a national treasure, as good a storyteller, as captivating, in person as she was on the page. Her… https://t.co/859oLQ94Ta",0
172,BarackObama,"Until all of us stand up and insist on holding public officials accountable for changing our gun laws, these traged… https://t.co/QO6QOjix7M",0
173,BarackObama,https://t.co/nNOVtQ50O4,0
174,BarackObama,"The families of our wounded warriors don't often get a lot of fanfare, but they're serving and sacrificing right al… https://t.co/dNQIaG7WAA",0
175,BarackObama,Recent court decisions make it clear that the change we need to restore our democracy has to come from the ground u… https://t.co/iAsd5KCAdM,0
176,BarackObama,"Here’s a worthwhile Sunday read: “…nothing should temper partisanship more than an awareness that somewhere, on som… https://t.co/XSbZhrhvcT",0
177,BarackObama,"I’ve always been proud of what this team accomplished during my administration. But more than what we did, I’m prou… https://t.co/b7pswCxgE1",0
178,BarackObama,Economist Raj Chetty is not only identifying the decline in opportunity we’ve seen in recent decades—but trying to… https://t.co/aVvBp3i2Ey,0
179,BarackObama,Here are a couple of articles backed by new research that are worth taking a look at: A new study on the Medicaid e… https://t.co/ZxoqspJKRA,0
180,BarackObama,"In America, we don’t fear the future, we embrace it. 50 years ago, that spirit took us to the moon. Today, it’s emb… https://t.co/dWqbdzNq83",0
181,BarackObama,"#MandelaDay reminds us that when things feel dark, confusing, or impossible—take a look back at his writings. There… https://t.co/dQ4IzuzBNQ",0
182,BarackObama,I have a good feeling about these Chicago @UrbanAlliance interns. Thanks for letting me spend yesterday afternoon w… https://t.co/FF40nHbs63,0
183,BarackObama,"The @ObamaFoundation is helping a new generation of leaders make their mark, and there’s an extraordinary group gat… https://t.co/azU3MXDYlN",0
184,BarackObama,Proud to rep America’s best team! Congrats @USWNT and thanks for being such a strong inspiration for women and girl… https://t.co/L8OY8yP0Mi,0
185,BarackObama,"Yes! Fourth star. Back to back. Congrats to the record breakers on the @USWNT, an incredible team that’s always pus… https://t.co/2wYRZDpcaO",0
0,justinbieber,https://t.co/U6ocyMMKm6,0
1,justinbieber,https://t.co/Ust1E366LK,0
2,justinbieber,https://t.co/jLyOzKD3GG,0
3,justinbieber,https://t.co/6rMshM23mu,0
4,justinbieber,Thank you @angela_rye for the conversation,0
5,justinbieber,Live https://t.co/WUjCacT9ae,0
6,justinbieber,In these streets https://t.co/Z1TtKLg2Q3,0
7,justinbieber,Make your own #StuckwithU merch https://t.co/FuTHy6WJwb https://t.co/WOc3B5Gizy,0
8,justinbieber,Thank you India https://t.co/ziYTX5Edc3,0
9,justinbieber,Honored to support this cause https://t.co/CwCqqilCHs,0
10,justinbieber,I remember performing at Capital's Summertime Ball in 2012. Tune in to #BestOfCapitalSTB Saturday https://t.co/OtiITPi3j1,0
11,justinbieber,The newest @liquidiv limited edition flavor is inspired by #Yummy https://t.co/eWSe9LwJJz https://t.co/EUWisOIQgG,0
12,justinbieber,Next 5 hours only and only a certain amount as we can’t do too many lol. If we run out we run out. But we hear you… https://t.co/g3gHymJWOc,0
13,justinbieber,Heads up . https://t.co/YS5pmiW4FI https://t.co/V9Xx3ObBO9,0
14,justinbieber,#STUCKWITHU https://t.co/UAUqHJhb4M,0
15,justinbieber,Who got them? Limited supply so not likely to last the whole 24 hours. All for a great cause so thank you. https://t.co/ARi4zJNtnt,0
16,justinbieber,@chanreJB @drewhouse,0
17,justinbieber,@bieberscIarke Yep,0
18,justinbieber,@agsrem :),0
19,justinbieber,@gdb1227 No idea,0
20,justinbieber,@everglowari All good,0
21,justinbieber,@biebersdepths :),0
22,justinbieber,@bemybrandon You’re welcome,0
23,justinbieber,@chnnges Hi,0
24,justinbieber,@ItsreaIly Followed,0
25,justinbieber,@Angelspeakss Don’t be sad,0
26,justinbieber,@ltskii Yep. That happened,0
27,justinbieber,@biebersdepths Love u. Bye,0
28,justinbieber,@deinertsenorita @bieberfever Me too,0
29,justinbieber,@_lwtgolden_ Ok,0
30,justinbieber,@sweetenerline You are good to go,0
31,justinbieber,@ghostinflatline @gwsjustin Still here,0
32,justinbieber,@grandesheal @Jdrewbieberhelp @tattoosmilee Done,0
33,justinbieber,@justbiizle Hi,0
34,justinbieber,@driplikebizzle Limited time and limited cds. It ends tonight but at the rate it’s going I don’t know how much long… https://t.co/xD6uADX1Q4,0
35,justinbieber,@bizzlegoddesss @scooterbraun @Lymenews Thank you,0
36,justinbieber,@aesttbizzle What!?,0
37,justinbieber,@camzixo @belieber_2015 All good,0
38,justinbieber,@opa_desastre @heloflima Look at these beasts,0
39,justinbieber,@serayrauhl We will be back,0
40,justinbieber,@justyumdrew All for a good cause too,0
41,justinbieber,@justyumdrew It ain’t that bad. Happy to do it. Just did the yummy ones.,0
42,justinbieber,@ghostingbieber Love u too,0
43,justinbieber,@DaarkParadise21 @Jdrewbieberhelp @glitterccabello Ok,0
44,justinbieber,@Habitaul Amazing,0
45,justinbieber,Limited number of #StuckwithU CDs signed by me and @arianagrande for 24 hours starting now. All proceeds to @1strcf… https://t.co/YsoaZ2Albu,0
46,justinbieber,You asked and all for a great cause. Me and  @ArianaGrande will sign a limited number of #STUCKWITHU CDS ONLY FOR 2… https://t.co/rpM6Teord0,0
47,justinbieber,Amazing! All for @1strcf . Thank you @amazonmusic . #STUCKWITHU @ArianaGrande https://t.co/v8ypLUDan8,0
48,justinbieber,grateful @arianagrande for this moment. Love that we are using music to give back. #stuckwithu is benefiting… https://t.co/m74dyiyk6i,0
49,justinbieber,@SB_Projects @1strcf Ok ok. Gonna sign random bundles,0
50,justinbieber,https://t.co/ftsGZR2b20 u know what to do . All for @1strcf,0
51,justinbieber,https://t.co/UAUqHIZAde proud of this,0
52,justinbieber,"#StuckwithU merch bundles 
https://t.co/YS5pmiEtOa https://t.co/lfj4CdaGDy",0
53,justinbieber,Today is going to be a great day,0
54,justinbieber,I’m in too. @1strcf https://t.co/D6ikYr6cuD,0
55,justinbieber,It’s out! Thanks for sending in all the #stuckwithumom videos. Thousands of you did. Really special. Made this for… https://t.co/sG5mXV6HVa,0
56,justinbieber,@BIZZLESBLESSING @ArianaGrande @AlfredoFlores 15 minutes,0
57,justinbieber,#stuckwithumom 10 am tomorrow. All the moms and one special dad. Thanks,0
