,user,text,gender
70,BarackObama,We are grateful for what he did for this country. He carried the baton longer and surer than almost anybody. It fal… https://t.co/a2LHsvMF3T,0
71,BarackObama,"What a joy it was to watch him pray and preach. I took heart in him saying, “We ain’t going back. We’ve come too fa… https://t.co/wZCEg2dhmz",0
72,BarackObama,"Rev. Joseph Lowery was a giant who let so many of us stand on his shoulders. With boundless generosity, patience, a… https://t.co/LzAKoBofog",0
73,BarackObama,"During this crisis, our grocery store clerks, delivery drivers, transit and utility workers—along with so many othe… https://t.co/FgNwvpshoo",0
74,BarackObama,And this article provides a great example of the kind of community spirit that we need to get through this—a spirit… https://t.co/177VvHKpiW,0
75,BarackObama,Here’s a useful overview of the likely scenarios that the world will be facing in the coming months while managing… https://t.co/c2F0mhA9r5,0
76,BarackObama,These are the burdens our medical heroes already face in NYC. It's only going to get harder across the country. Ano… https://t.co/trAELIbkTY,0
77,BarackObama,Our medical professionals are heroes putting their lives on the line to keep our country going. Here's a look at ho… https://t.co/Cl7FGTSg32,0
78,BarackObama,Here’s a useful summary of the current best thinking among public health experts on how we need to approach the fig… https://t.co/TIjyEkJOGd,0
79,BarackObama,"Ten years ago today, I signed the Affordable Care Act into law. It protected preexisting conditions, cut the uninsu… https://t.co/VuhN5ugvtn",0
80,BarackObama,Sometimes it takes the wisdom and resilience of those who have been marginalized for all of us to remember the impo… https://t.co/u5B0tcSfLU,0
81,BarackObama,"And @cripchick, a disabled activist, understands what it’s like for people with particular vulnerabilities to come… https://t.co/Sk5TBOTnkH",0
82,BarackObama,.@sullydish witnessed the impact of HIV-AIDS on the LGBT community in the early stages of that devastating disease: https://t.co/j0ipIrzoDC,0
83,BarackObama,"Here are a few stories that have less to do with the very real medical or economic aspects of this crisis, and more… https://t.co/Oh038qeLhJ",0
84,BarackObama,The best part of my job was meeting people like this—ready to make a selfless act in a time of need. Many Americans… https://t.co/d6c56VtEjk,0
85,BarackObama,.@rgay and @SheaSerrano are using their feeds to directly support people in need—and helping shift our ideas about… https://t.co/f5wO07YeTN,0
86,BarackObama,"In my old neighborhood, the @BSAllianceChi established a crisis pantry to provide food and essential items for part… https://t.co/3S0XsrpkBb",0
87,BarackObama,.@ObamaFoundation Fellow @alexsmith1982 is helping seniors fight loneliness in the UK through a mix of new and old… https://t.co/XN42EoXeQv,0
88,BarackObama,Some great stories of big-hearted people coming up with new ways to come together—even while remaining apart—to hel… https://t.co/6zeZriuo6P,0
89,BarackObama,"In the meantime, remember to check up by phone on elderly or vulnerable friends and neighbors who may need our help.",0
90,BarackObama,As communities have begun to recognize the importance of social distancing measures to “flatten the curve” on COVID… https://t.co/wWe8N5YpwP,0
91,BarackObama,We owe a profound debt of gratitude to all our health professionals and everybody who’ll be on the front lines of t… https://t.co/pLJkvANSdr,0
92,BarackObama,"Not everybody can stay home, and we owe a big debt of gratitude to health professionals, transit and airport worker… https://t.co/SK1Rk7kkIu",0
93,BarackObama,Watch this. It shows why we should all do the right thing and stay home to the fullest extent possible. All of us c… https://t.co/GOODRTNI2e,0
94,BarackObama,"A shout out to Kevin, Giannis, Zion, Blake, Steph and all the players, owners and organizations who are setting a g… https://t.co/csibmqnjrH",0
95,BarackObama,If you’re wondering whether it’s an overreaction to cancel large gatherings and public events (and I love basketbal… https://t.co/pdcJudIFXu,0
96,BarackObama,"In the midst of campaign season, it’s important to look squarely at what’s at stake. This article speaks to one of… https://t.co/Ij2hK9CKB1",0
97,BarackObama,"55 years ago, when a group of civil rights organizers crossed the Edmund Pettus Bridge, they carried America with t… https://t.co/tdaHo1FJIR",0
98,BarackObama,"Protect yourself and your community from coronavirus with common sense precautions: wash your hands, stay home when… https://t.co/3J4CZwGJup",0
99,BarackObama,"Michelle and I are sending our prayers to those affected by the severe storms in Tennessee, especially to those who… https://t.co/48jXyUeupn",0
100,BarackObama,America needs you as states prepare for the next round of redistricting. It's up to all of us to make sure we have… https://t.co/HghrAbSMGn,0
101,BarackObama,"Shirley Chisholm said ""You don't make progress by standing on the sidelines, whimpering and complaining. You make p… https://t.co/AQqsZ3bmsw",0
102,BarackObama,"After a lifetime of reaching for the stars, today, Katherine Johnson landed among them. She spent decades as a hidd… https://t.co/Z2SzFvXmW7",0
103,BarackObama,Happy birthday to one of my heroes — someone who believed our right to vote was more important than his own life. T… https://t.co/hK0tnVcacQ,0
104,BarackObama,https://t.co/AQJsfBf0ri,0
105,BarackObama,"Here are a couple of articles that are worth reading — from housing to health, these stories use data to explore ch… https://t.co/KlSkp31mmi",0
106,BarackObama,"Eleven years ago today, near the bottom of the worst recession in generations, I signed the Recovery Act, paving th… https://t.co/6IyeQfvElc",0
107,BarackObama,"Happy Valentine’s Day to my forever dance partner, @MichelleObama. https://t.co/lHvTGUwEHr",0
108,BarackObama,"What a great example of citizenship, what each of us can do to make a difference for all of us: https://t.co/YxsvONUuVl",0
109,BarackObama,"Even if the methods are new, sowing the seeds of doubt, division, and discord to turn Americans against each other… https://t.co/He8uASDGEF",0
110,BarackObama,"Thirty years on, I remember the hope we all felt watching Mandela’s release from prison. The gift of a new way of s… https://t.co/ZtWqtwqYmE",0
111,BarackObama,"Congrats to Julia and Steven, the filmmakers behind American Factory, for telling such a complex, moving story abou… https://t.co/gvQzSMCVPE",0
112,BarackObama,"Sixty years ago today, the Greensboro Four stood up to injustice by sitting down at a lunch counter. Our journey is… https://t.co/fLcldO9VnD",0
113,BarackObama,Kobe was a legend on the court and just getting started in what would have been just as meaningful a second act. To… https://t.co/YlRRr9ng7Q,0
114,BarackObama,"Every so often, I re-read Dr. King’s Letter from a Birmingham Jail. While some of the injustices may have changed,… https://t.co/9TxGaZKcaC",0
115,BarackObama,"In every scene, you are my star, @MichelleObama! Happy birthday, baby! https://t.co/hgMBhHasBj",0
116,BarackObama,Glad to see American Factory’s Oscar nod for Best Documentary. It’s the kind of story we don’t see often enough and… https://t.co/FSdnLUbNBA,0
117,BarackObama,Our fellow Americans in Puerto Rico can use our support after this week’s earthquakes. They’ve shown their enduring… https://t.co/qxjRcyT8cR,0
118,BarackObama,"Here’s the thing: Even with problems of this magnitude, each of us can still find a way to make change. That’s why… https://t.co/K3YYej7d0s",0
119,BarackObama,The catastrophic fires in Australia are the latest example of the very real and very urgent consequences of climate… https://t.co/anmhvMTvGz,0
120,BarackObama,"With David Stern’s passing, I’m reflecting on everything he did to take the NBA global, creating entire new generat… https://t.co/lUABFGYPQL",0
121,BarackObama,"Here’s to a happy, healthy, and hopeful 2020. Happy New Year, everybody!",0
122,BarackObama,"From hip-hop to country to The Boss, here are my songs of the year. If you’re looking for something to keep you com… https://t.co/MGNAUPPgTj",0
123,BarackObama,"If there’s one thing I love about @RepJohnLewis, it’s his incomparable will to fight. I know he’s got a lot more of… https://t.co/5prseTALoX",0
124,BarackObama,"Next up are my favorite movies and TV shows of 2019. Of course, there’s also American Factory, a film from our own… https://t.co/qJ7QkWzkjE",0
125,BarackObama,"As we wind down 2019, I wanted to share with you my annual list of favorites that made the last year a little brigh… https://t.co/hHUU0DWR46",0
126,BarackObama,"From the Obama family to yours, Merry Christmas! https://t.co/dNfx52AjMN",0
127,BarackObama,"On behalf of my family, Chag Sameach and Happy Hanukkah! As Jews around the world celebrate, let the menorah’s ligh… https://t.co/JG1nJIY9Uq",0
128,BarackObama,"2019 was full of moments that show humanity at its best—compassionate, entrepreneurial, determined. And yes, hopefu… https://t.co/XU93yaGnKS",0
129,BarackObama,"You can get the zen garden next week, but tomorrow is the last day to sign up for health coverage at… https://t.co/7aDwT0Kr6N",0
130,BarackObama,"It was remarkable to be back in the Asia-Pacific region with my sister this week, joined by hundreds of talented an… https://t.co/XWCz7q32yf",0
131,BarackObama,My sister Maya and I are about to take the stage at @ObamaFoundation Leaders: Asia-Pacific. We'll be talking about… https://t.co/iNIbFzF8Tr,0
132,BarackObama,"I thought it was about time I share my holiday gift list — a few practical items, all $10 or less. The best one? He… https://t.co/9div5vrK95",0
133,BarackObama,In Vietnam I had the chance to sit down with some of our @ObamaFoundation leaders and alumni from across the Asia P… https://t.co/tV1ffldUIy,0
134,BarackObama,"Because of Paul Volcker, our financial system is stronger and safer for the American people. I’ll remember Paul for… https://t.co/FLH7iNb1o1",0
135,BarackObama,"Today, we give thanks for our blessings, give back to those around us, and enjoy some time — and turkey, and maybe… https://t.co/Y1wrA5SHHH",0
136,BarackObama,"Before arguing with friends or family around the Thanksgiving table, take a look at the science behind arguing bett… https://t.co/hYMSHMmxNq",0
137,BarackObama,"Politicians shouldn’t be picking their voters. Voters should be picking their representatives. But unless we act, t… https://t.co/Td81P2kRUb",0
138,BarackObama,"Take a look at this piece to understand the very real consequences of gerrymandering. In Asheville, NC, we see what… https://t.co/zt6gHRDNCS",0
139,BarackObama,Young leaders like these are powering the promise of the Asia Pacific region. Michelle and I couldn’t be more impre… https://t.co/RHQjTYreVr,0
140,BarackObama,Proud to see Oluwaseun @AyodejiOsowobi in this list. She’s an @ObamaFoundation Leader who’s organizing young people… https://t.co/y8oGn0exHw,0
141,BarackObama,"Stories like this are a reminder of our duty, as a country and as Americans, to support every veteran—not only in w… https://t.co/clVuvQQEyd",0
0,katyperry,"#DearClassof2020, I hope in the midst of all that is happening in the world, you can take a moment to celebrate the… https://t.co/mKoXzyEvok",1
1,katyperry,dear full moon tonight: please... be... gentle...,1
2,katyperry,I signed and it took 2 minutes! Katycats go! #JusticeForBreonna #HappyBirthdayBreonna https://t.co/coo2sSuOuq,1
3,katyperry,There are a lot of ways to help the movement towards justice and equality and I believe this is where we could make… https://t.co/NPMfxdO4iG,1
4,katyperry,"I try to live my life to answer the question, “How can I be of service?” I have spent the last few days watching, l… https://t.co/8wA4OEGGor",1
5,katyperry,“I guess you’re outta your mind till it actually happens...” incredible congrats to spacex @nasa astro_bobbehnken… https://t.co/YCjK0fGjMc,1
6,katyperry,powerful https://t.co/aBCUDO0YFn,1
7,katyperry,@AstroBehnken @Astro_Doug take me with you,1
8,katyperry,Some of u with sharp ears caught a glimpse of this remix earlier this week 👏🏼 Major thanks to @MarcKinchen for kick… https://t.co/j1nAiHX76v,1
9,katyperry,#BLACKLIVESMATTER https://t.co/DJ6FDwWtgZ,1
10,katyperry,"Welp. Today’s #SpaceLaunchLive was BUMPED due to weather, but what’s two days when spacex has been waiting for 18 y… https://t.co/NCNfYgHCCm",1
11,katyperry,Going live from the 🌙 on @Discovery and @ScienceChannel right now! #SpaceLaunchLIVE https://t.co/6Scp6XVhn3,1
12,katyperry,12 yrs ago when I wrote a new song I’d go to @thehotelcafe to work it out for an audience that wasnt Kitty Purry😸 W… https://t.co/zZPZWun5Nk,1
13,katyperry,"Over the moon 🌙 to be able to participate in the @SpaceX launch 🚀 in my own, 1 in 7 billion small way. Tune in to… https://t.co/OuXoqOoEBM",1
14,katyperry,I’m starting to look like shrek now just forewarning u,1
15,katyperry,same https://t.co/GI4edDDArF,1
16,katyperry,Gather your (shoe) friends around and tune in to @QVC at 9:00pm ET tonight! And see a sneak preview of the special… https://t.co/PLtjTLjpGx,1
17,katyperry,"Last week I was in a live action version of this animation created by @valleeduhamel, and I’m happy to reveal the n… https://t.co/vQ4UJKRfse",1
18,katyperry,A picture is worth a thousand words... or maybe a few lyrics. Stay tuned tomorrow for it all to make even more sens… https://t.co/Ph3eCUScGT,1
19,katyperry,It’s been 1 week since my first TV performance of #Daisies🌼 and I know a lot of y’all have been curious about how w… https://t.co/jRWT0S7AmO,1
20,katyperry,ICYMI: I had the honor of kicking off the @GMA ☀️Summer Concert Series☀️ this morning from my favorite tree in my b… https://t.co/gKQXwYB5ja,1
21,katyperry,🧡 https://t.co/Dwfqf8iW8c,1
22,katyperry,💛🌼 https://t.co/j5rQOTAg90,1
23,katyperry,The show should be renamed: “We Have Much More Sex Than NORMAL PEOPLE”,1
24,katyperry,". @DirectRelief is a Santa Barbara based org coordinating with public health authorities, nonprofit organizations a… https://t.co/RjDOCmTXCQ",1
25,katyperry,"Are you into:
following the rules ✅
#Daisies 🌼 promo ✅
supporting a worthy charity ✅
Check out… https://t.co/Cxn4iwJM1X",1
26,katyperry,🌼🎤 https://t.co/ov0JOri4KJ,1
27,katyperry,🌼 https://t.co/Eu7GKK7UFH,1
28,katyperry,When life hands you canyon sunflowers 🌻 you make #daisies 🌼 because you still believe in magic 💁🏼‍♀️😏✨ BTS from the… https://t.co/DbGdRoTOEO,1
29,katyperry,I know we’re all sheltering in place but if u really wanna go on a trip why don’t u BAG a 🍄mushroom🍄 purse? 😜😂 + 10… https://t.co/N2Xj0ci31R,1
30,katyperry,What lyric from #Daisies embodies you? Let my new Instagram filter decide for you 🌼🔮✨ https://t.co/INYQzJbeho https://t.co/ZbQKQRhU3r,1
31,katyperry,🌼 https://t.co/t1ZvVNcmjM,1
32,katyperry,🌼💛 https://t.co/ZKusBNsBKd,1
33,katyperry,"I told @CoJustsam to sing to where she wanted to go, and looks like she sang it into existence! Congratulations on… https://t.co/siHzQhqk2A",1
34,katyperry,ICYMI 👀: My first TV performance of #Daisies🌼 on the #AmericanIdol finale is now on YouTube! Hope it transported yo… https://t.co/99Ao3tyKGf,1
35,katyperry,"and don’t forget to VOTE! Voting for all time zones will begin near the start of #AmericanIdol, and ends after the… https://t.co/b5YeR2ymYO",1
36,katyperry,"Start on the #AmericanIdol stage, end up in a whole new 🌎, thanks to brand new technology that’s never been seen be… https://t.co/I0gC1tE5Gw",1
37,katyperry,Tune in TONIGHT for the #AmericanIdol grand finale AND my first television performance of #Daisies! 🌼 It all starts… https://t.co/YnWckyDdof,1
38,katyperry,sometimes self care is an everything bagel,1
39,katyperry,"Took those sticks and stones, showed ‘em I could build a house 🌼 
#Daisies is out now, watch the full video at… https://t.co/zJCnUtdQad",1
40,katyperry,💐 https://t.co/y0X5MWF1kB,1
41,katyperry,💛 https://t.co/KldENoFFfi,1
42,katyperry,🌼 https://t.co/rF4xd0PbC4,1
43,katyperry,"🌼 + 🎸= 🤷🏼‍♀️ @houseparty tonight at 7:30p ET #HousepartyHost 
https://t.co/xtbwEWIzSD https://t.co/bxmgOr7UJo",1
44,katyperry,". @AppleMusic 
#NewMusicDaily
#Daisies
https://t.co/TnTHX9IFJ6 https://t.co/XVv8rhshYA",1
45,katyperry,Cover yourself in #Daisies...merch! 😜 Get your 🌼-themed bundles 🎶 at https://t.co/PNC1XWsKmS. 100% of my proceeds f… https://t.co/w2rHwfszX2,1
46,katyperry,"I wrote this song a couple months ago as a call to remain true to the course you’ve set for yourself, regardless of… https://t.co/K2OG3p1w22",1
47,katyperry,"Each of us is one in more than seven billion, with our own story of strength and resilience to tell.
🌼DAISIES🌼 is o… https://t.co/8kuV735bB5",1
48,katyperry,🌼 so soooooooooon #DaisiesTonight,1
49,katyperry,12 hours until #DAISIES 🌼 is out! The music video premiere page is now LIVE at https://t.co/Tiil6MBijD. Hope it’s o… https://t.co/7Pfylt7OfK,1
50,katyperry,"IN 24 HOURS, I want to be crashing your #Daisies Zoom watch parties 🌼🎉 Download some backgrounds and send me your p… https://t.co/WAqQ7UG3vU",1
51,katyperry,jtfirstman is the only person that has been making me consistently laugh during quarantina follow him for whiter te… https://t.co/qr5SQJdXu6,1
52,katyperry,Join me for a live Q&amp;A and performance with @AmazonMusic this Friday! I’ll be performing 🌼Daisies🌼 for the very fir… https://t.co/SjpjIMatD3,1
53,katyperry,"When did we all stop believing in MAGIC? 

#DAISIES 🎥: 3 days away 
Pre-save at https://t.co/lI71mjIm0J 🌼 https://t.co/rAirCypBCY",1
54,katyperry,sometimes i don’t know what’s worse trying to avoid the virus or the waves of depression that come with this new norm,1
55,katyperry,"I’ll never let ‘em change me til they cover me in... #daisies🌼

FRIDAY @ Daisies https://t.co/ZURcU85ylE",1
56,katyperry,when your unborn daughter gives you a middle finger from the womb you know you’re in for it #happymothersdaytome😳 @… https://t.co/fZasOj1R0g,1
57,katyperry,it helped me get my smile back 🌼 https://t.co/RNFX5hfoTI,1
58,katyperry,🥺♥️ilysm #DisneySingalong https://t.co/jpExleFzCi,1
59,katyperry,honestly we both look dumb...o 🙃😜 #AmericanIdol https://t.co/dOkbKbEBoh,1
60,katyperry,"2 sets of performances = 2 lewks tonight 💁🏼‍♀️ West coast, have your favorites made the top 7? Then vote for who yo… https://t.co/QnsE2HG2PN",1
61,katyperry,Then don’t forget to tune in to @abcnetwork at 7p/6p Central for an ele-phantastic #DisneySingalong and roll straig… https://t.co/PetWdoFohM,1
62,katyperry,"I SEE NO DIFFERENCE! 🐘 
Have you HERD? It’s the best night of the year - Disney Night/Mother’s Day, and we’ve got a… https://t.co/vZRddE3cqs",1
63,katyperry,Have you sent your #KatysDaisies flowers yet?! Which is your favorite bouquet? Don’t forget momma! 🌼… https://t.co/3nB7U91wRb,1
64,katyperry,Select a bouquet you wish to share and write your personal message to go along with it. We're sure you'll be able t… https://t.co/q1S6C9MuFz,1
65,katyperry,"At #KatysDaisies, our goal is to provide the best virtual flower delivery service that can help you tell someone yo… https://t.co/hRwsV6WP5W",1
66,katyperry,"🌼 The first single from #KP5 is called #DAISIES and she’s coming MAY 15, 2020 🌼

THE MUSIC MUST GO ON… https://t.co/6d0BX9ZSEp",1
67,katyperry,Reminding myself that we are called human beings not human doings https://t.co/ANTB0FdQiL,1
68,katyperry,the world’s starting to feel like one big game of mafia for the truth,1
69,katyperry,i think eventually my tipping point will be one last zoom link,1
70,katyperry,"Sticks and stones may break your bones, but Daisies are the friendliest flower 🌼🤗 don’t forget 10% of every purchas… https://t.co/HQxmB477wE",1
71,katyperry,Happy CYN-co De Mayo! Grab your 🍸 (or apple juice for me 😩) and join @cynthialovely and me on IG Live at 5pm PT for… https://t.co/Y4Q2MUCv70,1
72,katyperry,"what would have been... #TheMetBall2020💔 @ The Metropolitan Museum of Art, New York https://t.co/z7u3NwYTpI",1
73,katyperry,"WIPE (I mean SWIPE😬) over to see how you can vote for your fav #americanidol top 10 FYI 🚨spoiler alert🚨West coast,… https://t.co/A6AR4gOYEK",1
74,katyperry,but do you think we’ll make any sense? 🙃 https://t.co/Z7BlUoQ7UE,1
75,katyperry,". @AmericanIdol is on a roll so you’re going to want to put your 🧩 down, pull out your 🍌🍞, &amp; tune into… https://t.co/6tC2lilIu1",1
76,katyperry,🙋🏼‍♀️ if you’re up for a princess picnic in your backyard or living room 👸🏼✨🧺 and don’t forget 10% of every purchas… https://t.co/WI4hukp7Es,1
77,katyperry,Welcome to my home studio! 🏠📹 🙃 WESTCOAST! It’s your turn for #AmericanIdol! And don’t forget to ➡️ VOTE for who yo… https://t.co/lsotlWkL72,1
78,katyperry,We at #AmericanIdol are keeping it both fresh and CLEAN! Tune in for the 1st ever episode from our homes tonight @… https://t.co/Hjeas1ds9S,1
79,katyperry,when you hear “hey guys” 17 times as you scroll ig 🙃,1
80,katyperry,Who said you can’t add a little sparkle to your sweats? ✨🌈✨ and don’t forget 10% of every purchase will be donated… https://t.co/prSrJru61m,1
81,katyperry,Here I am in my last glampt prequarentina look March 12th in front of the Sydney Opera House - a world class venue… https://t.co/ZIzEutTHib,1
